frame_index,time_seconds,x1,y1,x2,y2,confidence,pitch_deg,yaw_deg,roll_deg
424,14.147,1080.649,282.882,1186.872,388.503,0.9162,4.938,4.349,-8.45
424,14.147,1206.0,165.563,1270.677,230.831,0.8921,3.827,24.376,6.054
424,14.147,1639.314,108.828,1676.063,144.99,0.7778,17.645,20.674,7.921
424,14.147,1789.944,93.008,1822.934,125.473,0.4886,7.05,63.442,9.304
425,14.181,1075.661,284.924,1185.923,393.821,0.9253,2.928,3.485,-6.949
425,14.181,1202.801,165.63,1268.395,231.955,0.9021,3.699,18.335,7.1
425,14.181,1637.743,108.485,1675.069,145.313,0.6314,16.459,25.632,10.548
426,14.214,1200.09,167.556,1266.461,234.713,0.9011,3.852,14.295,9.322
426,14.214,1072.666,291.444,1180.712,399.786,0.8904,5.212,6.67,-7.299
427,14.248,1067.219,296.223,1176.902,404.672,0.9286,11.391,9.451,-9.471
427,14.248,1198.955,169.72,1265.196,237.206,0.9062,0.898,16.487,9.865
428,14.281,1065.862,297.81,1175.758,406.062,0.9313,8.211,8.782,-7.355
428,14.281,1198.504,171.538,1264.931,239.311,0.9007,1.92,19.505,8.55
429,14.314,1063.685,301.276,1172.681,408.571,0.9225,9.72,6.382,-6.422
429,14.314,1198.178,173.134,1263.424,239.74,0.8988,2.163,20.522,7.557
429,14.314,1831.895,122.631,1887.318,176.78,0.4159,-6.789,152.782,-5.143
430,14.348,1058.353,302.4,1168.139,411.314,0.9127,10.213,5.226,-6.373
430,14.348,1195.942,175.587,1261.163,242.034,0.8951,2.888,18.941,7.128
430,14.348,1832.556,121.814,1888.248,176.484,0.6198,-7.644,152.763,-5.342
431,14.381,1050.784,301.869,1161.724,410.579,0.9184,9.106,3.912,-6.43
431,14.381,1193.176,176.904,1259.276,245.507,0.8965,1.064,20.172,6.557
431,14.381,1833.343,120.506,1888.393,174.527,0.817,-9.343,152.4,-5.999
432,14.414,1047.66,300.812,1159.755,411.637,0.9164,11.793,5.32,-8.608
432,14.414,1192.883,177.105,1258.639,245.569,0.8988,0.31,20.563,6.724
432,14.414,1832.931,120.568,1888.344,175.194,0.8356,-11.794,149.808,-8.58
433,14.448,1042.706,297.954,1156.181,409.996,0.9258,14.439,7.952,-11.295
433,14.448,1191.942,177.629,1256.969,245.067,0.9057,4.361,20.309,7.047
433,14.448,1833.569,120.898,1887.135,173.726,0.8512,-13.232,149.592,-10.388
434,14.481,1040.028,295.68,1152.028,406.491,0.9354,9.81,6.144,-11.918
434,14.481,1191.226,177.449,1255.313,244.037,0.9091,2.52,21.218,6.687
434,14.481,1833.799,121.805,1887.824,174.917,0.8586,-13.691,151.964,-9.987
435,14.514,1032.042,292.163,1145.139,405.829,0.9164,11.02,0.558,-14.883
435,14.514,1188.835,175.559,1252.62,241.36,0.9101,3.933,22.143,10.179
435,14.514,1833.867,123.219,1888.199,176.437,0.8657,-15.15,148.52,-11.628
436,14.548,1028.303,289.892,1143.129,405.21,0.9157,12.337,3.085,-16.095
436,14.548,1186.838,173.151,1252.228,239.835,0.9072,9.188,26.23,10.766
436,14.548,1834.83,124.485,1887.846,176.431,0.8646,-13.131,149.435,-10.225
437,14.581,1026.211,289.249,1139.316,401.381,0.9173,10.317,-0.439,-13.711
437,14.581,1184.72,170.809,1250.752,237.856,0.9129,6.831,25.461,11.767
437,14.581,1834.698,124.918,1887.675,176.609,0.8515,-11.639,148.423,-9.687
437,14.581,1630.429,108.232,1669.306,146.835,0.38,22.855,28.031,27.329
438,14.615,1025.03,288.316,1137.814,400.106,0.9168,8.329,-2.304,-13.196
438,14.615,1182.997,170.195,1249.56,237.77,0.9103,6.685,24.187,12.142
438,14.615,1834.419,124.934,1887.816,177.022,0.8587,-12.02,148.565,-10.539
439,14.648,1018.292,289.182,1131.54,402.634,0.9104,13.085,-1.007,-17.403
439,14.648,1179.144,170.914,1245.347,237.693,0.8935,7.366,22.388,8.78
439,14.648,1833.835,123.205,1887.213,175.412,0.8605,-11.733,150.953,-9.726
440,14.681,1015.005,292.526,1128.497,405.037,0.9144,16.684,-2.171,-16.49
440,14.681,1175.863,171.66,1244.117,240.556,0.8907,8.869,22.403,10.142
440,14.681,1832.63,121.444,1887.179,174.831,0.8605,-12.528,149.732,-10.476
441,14.715,1010.891,292.384,1127.084,409.002,0.915,12.425,-1.551,-16.293
441,14.715,1174.36,173.172,1241.607,241.472,0.903,8.069,28.214,9.93
441,14.715,1831.689,119.177,1886.512,173.058,0.85,-12.167,149.957,-9.548
442,14.748,1005.285,295.415,1123.815,411.67,0.9178,14.506,-8.664,-14.928
442,14.748,1171.649,176.202,1238.035,243.851,0.8944,10.663,24.411,8.47
442,14.748,1831.707,117.849,1886.475,170.897,0.8287,-7.896,154.134,-5.571
443,14.781,1003.882,295.942,1122.487,412.899,0.9289,12.881,-7.271,-15.814
443,14.781,1169.469,176.993,1237.399,246.419,0.8974,10.79,27.27,9.903
443,14.781,1832.045,117.353,1886.733,170.327,0.8331,-7.578,156.614,-4.852
443,14.781,1750.275,91.17,1781.719,122.251,0.6112,5.302,11.131,3.608
444,14.815,1002.458,298.802,1120.233,414.91,0.9264,13.641,-5.637,-15.674
444,14.815,1168.048,178.516,1235.583,247.327,0.8965,10.619,24.229,10.612
444,14.815,1832.126,116.375,1886.962,169.403,0.8358,-6.338,156.735,-4.079
444,14.815,1749.094,90.674,1780.45,121.497,0.5832,4.96,28.454,3.798
445,14.848,999.562,302.028,1118.175,419.337,0.9156,14.596,-1.503,-16.76
445,14.848,1165.281,181.916,1231.413,249.051,0.8855,8.935,25.878,11.302
445,14.848,1833.475,115.432,1887.57,167.907,0.8481,-5.817,157.03,-1.528
445,14.848,1746.94,91.067,1777.817,121.564,0.8023,6.583,17.963,1.209
445,14.848,1624.366,112.468,1662.227,150.044,0.6142,17.671,14.189,20.618
446,14.882,990.558,303.918,1113.012,425.918,0.9249,15.062,-3.925,-16.623
446,14.882,1159.723,187.228,1224.845,253.653,0.8866,11.26,25.229,7.713
446,14.882,1621.249,111.602,1659.881,149.253,0.8431,12.89,-2.907,11.102
446,14.882,1834.265,114.78,1888.557,167.35,0.8298,-9.558,152.279,-3.437
446,14.882,1741.249,91.604,1772.64,122.613,0.8283,-0.686,36.714,-6.073
447,14.915,989.328,303.343,1111.659,425.495,0.9332,12.592,-2.433,-17.779
447,14.915,1157.517,186.291,1224.699,255.001,0.8863,11.48,26.278,11.01
447,14.915,1834.817,114.329,1889.494,167.931,0.8309,-10.201,152.26,-5.073
447,14.915,1621.295,110.585,1659.61,147.979,0.797,16.756,12.157,13.013
447,14.915,1739.899,91.991,1771.479,123.173,0.7748,0.707,53.926,-3.185
448,14.948,988.322,303.531,1110.123,424.948,0.9399,14.068,-0.7,-15.935
448,14.948,1155.438,186.556,1222.769,255.217,0.8889,12.184,24.462,12.792
448,14.948,1835.02,114.165,1888.733,166.75,0.8163,-9.315,155.154,-6.34
448,14.948,1738.75,92.79,1770.672,124.113,0.7949,7.612,94.618,3.89
448,14.948,1620.36,109.791,1659.378,147.745,0.7837,20.098,23.18,15.034
449,14.982,986.019,303.239,1106.878,423.461,0.9345,12.882,1.034,-15.171
449,14.982,1152.429,186.033,1220.799,255.483,0.8963,13.051,25.666,11.823
449,14.982,1835.633,114.852,1888.88,167.01,0.8134,-9.11,155.527,-6.689
449,14.982,1736.675,93.366,1768.362,124.772,0.7773,18.184,143.066,8.772
449,14.982,1620.35,108.602,1658.962,146.956,0.7643,17.721,30.5,17.766
450,15.015,977.197,300.24,1100.914,421.966,0.9193,16.012,-1.849,-13.445
450,15.015,1147.492,181.394,1215.963,251.321,0.9068,6.31,25.757,9.357
450,15.015,1732.118,95.108,1763.088,125.798,0.8421,9.511,134.764,6.115
450,15.015,1616.74,108.207,1659.076,148.858,0.59,18.371,33.031,14.808
450,15.015,1835.172,114.889,1891.352,169.709,0.4048,-7.864,150.6,-4.333
451,15.048,973.404,297.322,1097.962,421.141,0.9169,11.651,2.642,-11.983
451,15.048,1144.194,179.309,1213.689,250.573,0.8971,4.611,21.545,8.774
451,15.048,1615.946,109.555,1658.434,149.848,0.7727,21.288,27.632,14.033
451,15.048,1729.156,95.888,1760.701,126.627,0.7213,11.765,127.326,10.487
452,15.082,968.107,295.544,1093.678,419.552,0.9177,11.87,2.042,-12.325
452,15.082,1141.724,179.173,1210.372,249.07,0.8954,4.0,20.373,7.696
452,15.082,1615.59,111.508,1657.182,152.695,0.6794,24.747,20.589,23.061
452,15.082,1726.578,96.677,1758.638,128.011,0.6101,3.277,117.067,0.177
453,15.115,966.25,294.353,1089.551,417.62,0.9325,13.704,4.18,-12.424
453,15.115,1140.556,178.687,1209.458,248.894,0.8983,1.983,22.061,8.252
453,15.115,1614.95,111.86,1657.71,154.276,0.5979,30.086,28.675,31.023
454,15.148,959.242,292.723,1082.693,414.779,0.9288,6.346,3.912,-11.544
454,15.148,1138.293,179.501,1207.166,250.976,0.9042,-3.384,29.628,6.373
454,15.148,1615.255,113.381,1657.48,154.962,0.5788,29.375,44.729,26.538
454,15.148,1846.2,118.769,1895.849,166.506,0.5562,-5.196,154.473,-3.52
455,15.182,953.964,290.944,1080.38,416.651,0.9197,9.363,1.122,-14.5
455,15.182,1137.348,180.108,1206.893,252.263,0.9045,-3.353,32.31,5.657
455,15.182,1846.223,118.472,1896.754,167.089,0.6665,-5.076,157.33,-3.447
455,15.182,1615.709,114.067,1658.15,155.525,0.6557,31.465,45.82,25.273
456,15.215,945.601,290.048,1073.09,414.828,0.9321,3.778,0.548,-11.987
456,15.215,1132.654,185.176,1204.034,258.458,0.9027,2.101,30.711,7.452
456,15.215,1849.233,116.128,1898.406,164.389,0.8171,-2.773,164.072,-2.659
456,15.215,1616.951,114.285,1658.104,154.816,0.7684,24.63,46.57,21.355
457,15.249,942.798,290.289,1072.572,418.389,0.9143,7.447,4.763,-14.59
457,15.249,1131.399,187.839,1202.227,260.395,0.8971,1.604,26.183,5.66
457,15.249,1850.024,115.222,1899.036,163.304,0.7943,1.192,-101.249,-6.494
457,15.249,1616.672,113.771,1658.323,154.774,0.752,25.389,45.472,23.492
458,15.282,936.398,294.181,1063.227,420.276,0.9345,5.017,6.652,-12.41
458,15.282,1127.232,194.016,1198.483,266.754,0.8943,2.652,26.112,7.368
458,15.282,1616.543,112.108,1657.727,151.378,0.7858,22.81,39.35,19.672
458,15.282,1851.774,112.607,1901.231,161.501,0.7157,1.499,5.032,-6.076
459,15.315,930.208,296.14,1059.748,427.032,0.9141,2.499,7.857,-15.405
459,15.315,1126.111,196.316,1195.587,268.715,0.9035,-0.285,35.554,6.555
459,15.315,1852.219,111.394,1902.597,161.264,0.8004,0.986,127.04,-6.062
459,15.315,1615.499,110.846,1657.861,151.693,0.788,19.227,38.132,13.703
460,15.349,925.468,300.829,1054.417,428.416,0.9465,0.537,5.517,-12.754
460,15.349,1123.776,196.102,1193.848,269.387,0.906,-5.944,33.704,7.537
460,15.349,1852.779,109.036,1903.147,158.5,0.8485,-0.148,160.55,-4.776
460,15.349,1615.033,110.067,1656.702,150.251,0.7747,15.178,32.779,13.504
461,15.382,1121.514,196.037,1192.945,270.088,0.9083,-1.615,35.297,8.276
461,15.382,919.0,306.476,1050.371,438.137,0.8892,7.342,6.059,-13.281
461,15.382,1853.503,107.633,1902.88,155.501,0.8543,-2.112,168.042,-4.462
461,15.382,1613.943,109.76,1654.936,150.23,0.7121,11.935,24.231,14.523
462,15.415,913.327,306.814,1044.294,437.756,0.929,3.598,11.555,-11.063
462,15.415,1119.094,195.16,1190.144,268.834,0.9112,-2.971,32.09,10.101
462,15.415,1854.066,106.9,1903.222,154.401,0.8484,-2.306,165.016,-2.669
463,15.449,911.403,310.754,1040.409,439.341,0.9406,2.723,10.088,-10.27
463,15.449,1118.506,194.687,1189.635,268.657,0.9048,-2.518,36.58,9.631
463,15.449,1853.626,107.084,1903.089,154.793,0.8426,0.013,167.343,-3.032
464,15.482,909.116,312.887,1038.093,441.64,0.9314,6.008,11.093,-9.152
464,15.482,1116.986,195.267,1187.311,267.803,0.9055,-0.318,37.385,10.841
464,15.482,1853.699,107.19,1903.164,154.882,0.8386,0.297,167.191,-3.486
465,15.515,900.657,310.668,1032.321,440.508,0.94,3.539,5.783,-8.504
465,15.515,1112.493,192.751,1184.824,267.272,0.9089,4.396,36.528,11.881
465,15.515,1854.59,107.827,1902.568,154.178,0.8434,-1.887,165.66,-4.757
466,15.549,895.68,310.709,1026.633,440.859,0.9215,6.813,6.689,-8.01
466,15.549,1108.993,192.58,1181.788,267.23,0.9181,4.522,34.664,8.403
466,15.549,1854.556,108.559,1903.621,156.223,0.8256,0.181,164.562,-5.414
467,15.582,888.146,305.0,1021.76,439.089,0.9235,-2.35,10.76,-9.534
467,15.582,1105.217,192.37,1178.647,267.786,0.9075,1.595,32.361,8.84
467,15.582,1854.473,109.539,1903.909,157.862,0.7778,-2.14,159.878,-4.982
468,15.616,876.26,304.587,1015.016,442.487,0.9198,9.764,5.065,-10.815
468,15.616,1100.295,194.882,1173.539,269.226,0.9056,1.254,35.7,6.548
468,15.616,1854.385,110.472,1904.929,159.596,0.8219,-1.4,160.072,-3.155
469,15.649,873.618,304.422,1011.365,441.005,0.9165,8.488,4.281,-10.945
469,15.649,1097.584,195.274,1171.678,271.304,0.9084,0.319,35.876,9.465
469,15.649,1854.756,110.756,1904.175,158.751,0.8363,-1.073,160.007,-2.732
470,15.682,1093.715,198.421,1167.825,274.384,0.9069,-2.092,33.901,8.355
470,15.682,868.28,302.886,1005.808,440.603,0.8937,8.028,1.76,-11.692
470,15.682,1854.986,110.821,1904.113,158.635,0.8023,-1.124,157.496,-2.08
471,15.716,858.154,299.604,995.091,435.651,0.9363,8.926,3.375,-9.24
471,15.716,1085.257,206.527,1159.775,282.934,0.9079,3.979,37.202,11.91
471,15.716,1854.295,109.864,1903.596,157.788,0.7335,-1.088,154.945,-0.141
472,15.749,855.847,299.03,993.89,437.145,0.9205,9.108,3.084,-12.178
472,15.749,1083.602,209.71,1156.48,283.73,0.9038,4.367,34.214,7.988
472,15.749,1854.401,108.75,1902.674,155.579,0.7832,-0.161,155.662,0.441
473,15.782,852.969,299.194,989.854,435.383,0.9221,10.36,-1.343,-11.694
473,15.782,1081.35,210.32,1154.429,284.59,0.9027,2.659,33.314,9.046
473,15.782,1854.268,108.28,1902.092,153.826,0.7535,-3.101,157.568,-2.141
474,15.816,848.882,297.781,987.354,434.418,0.9405,8.231,-1.187,-9.056
474,15.816,1076.616,211.895,1149.97,287.382,0.9029,2.564,35.923,11.592
474,15.816,1854.623,107.654,1901.396,152.266,0.7812,-4.71,158.836,-2.727
475,15.849,842.768,296.066,984.324,435.945,0.9296,7.857,-2.295,-8.047
475,15.849,1072.241,211.427,1146.23,287.38,0.9076,3.853,32.649,11.874
475,15.849,1854.427,106.706,1902.191,152.487,0.8003,-4.686,158.211,-2.363
476,15.883,838.897,298.022,979.05,438.489,0.9113,8.582,2.495,-8.853
476,15.883,1066.037,210.512,1139.34,286.251,0.9035,3.19,32.641,10.762
476,15.883,1854.673,105.008,1903.439,151.882,0.8286,-2.383,156.618,-1.141
477,15.916,836.902,298.411,978.611,440.113,0.9158,9.19,2.346,-7.5
477,15.916,1064.804,209.588,1137.685,284.939,0.9087,0.266,34.429,10.505
477,15.916,1855.049,104.85,1904.117,151.999,0.815,-1.345,156.86,-0.063
478,15.949,832.884,299.446,974.701,441.103,0.921,7.242,2.314,-5.952
478,15.949,1061.257,206.962,1135.113,283.308,0.9121,-4.497,34.276,10.378
478,15.949,1855.443,104.134,1905.005,152.062,0.8157,-0.544,158.611,-0.129
479,15.983,831.15,301.807,972.423,443.852,0.9203,6.842,6.332,-8.175
479,15.983,1057.883,206.101,1132.493,283.393,0.9124,-3.804,33.61,9.501
479,15.983,1855.585,103.724,1905.593,152.083,0.7888,-0.345,157.036,-0.747
480,16.016,824.82,303.791,965.962,444.191,0.9289,2.557,3.644,-7.672
480,16.016,1049.784,205.852,1125.969,285.125,0.918,-8.964,37.107,10.193
480,16.016,1856.731,104.352,1905.31,151.477,0.8012,-1.26,162.78,-1.493
481,16.049,820.857,307.292,963.55,448.706,0.9376,5.044,2.744,-6.078
481,16.049,1046.282,208.868,1122.647,287.772,0.9092,-9.973,33.952,9.001
481,16.049,1856.308,104.944,1906.16,153.204,0.7823,-2.27,161.166,-2.192
482,16.083,818.843,308.869,962.062,451.273,0.9253,5.601,1.82,-5.523
482,16.083,1044.286,209.965,1121.698,290.115,0.902,-7.546,33.616,10.177
482,16.083,1856.566,105.313,1906.501,153.577,0.8143,-2.387,161.524,-1.821
483,16.116,818.035,309.374,961.725,453.291,0.9179,6.93,5.433,-8.028
483,16.116,1043.194,212.099,1119.03,290.594,0.8405,-8.302,36.802,9.012
483,16.116,1856.684,105.657,1906.905,153.94,0.7709,-3.007,161.482,-2.202
484,16.149,815.38,310.601,960.274,455.978,0.9147,9.538,6.226,-7.576
484,16.149,1038.133,215.935,1115.124,296.183,0.9121,0.515,41.536,13.8
484,16.149,1856.38,105.942,1908.152,156.062,0.6839,-4.346,164.307,-3.516
485,16.183,813.673,309.537,958.487,455.112,0.9157,7.678,7.013,-7.437
485,16.183,1034.552,220.482,1110.702,299.706,0.9086,-2.813,35.296,11.114
485,16.183,1857.838,106.737,1909.274,157.983,0.5794,-3.425,165.252,-2.093
485,16.183,1596.226,106.563,1639.176,149.718,0.5741,13.292,-89.441,-3.001
486,16.216,811.738,309.064,954.669,452.244,0.92,6.487,5.926,-6.252
486,16.216,1030.032,224.448,1106.288,303.136,0.8921,0.028,36.674,11.307
486,16.216,1595.146,104.942,1640.641,149.924,0.3933,15.707,-4.05,9.366
487,16.25,807.5,308.651,951.922,452.229,0.923,6.631,3.969,-3.665
487,16.25,1026.126,226.264,1102.998,306.057,0.904,5.244,41.882,11.726
487,16.25,1861.323,106.944,1910.73,156.231,0.4534,-2.841,155.295,-3.206
487,16.25,1596.647,104.767,1638.146,145.53,0.3691,17.912,-8.448,8.365
488,16.283,1023.032,226.668,1100.136,306.681,0.9178,3.635,42.417,14.075
488,16.283,804.016,307.169,949.27,453.107,0.9161,7.781,3.869,-5.246
488,16.283,1861.82,105.871,1910.678,154.182,0.7121,-2.41,161.61,-2.685
488,16.283,1594.164,106.017,1638.632,149.615,0.4069,6.457,-97.646,6.782
489,16.316,801.414,307.572,946.311,453.141,0.9164,7.864,4.174,-4.146
489,16.316,1018.099,226.384,1096.348,307.212,0.8972,8.019,44.306,12.398
489,16.316,1865.124,105.538,1911.318,151.324,0.5155,-1.137,58.905,-4.626
490,16.35,1010.182,224.368,1087.54,304.279,0.9148,3.43,40.1,14.87
490,16.35,794.037,308.919,940.246,455.237,0.9121,8.859,1.493,-3.996
490,16.35,1592.433,109.159,1634.894,150.856,0.433,20.434,11.437,7.319
491,16.383,791.763,309.966,938.163,456.645,0.9067,9.04,4.082,-4.825
491,16.383,1004.774,222.407,1083.644,303.697,0.892,-0.926,43.104,9.638
492,16.416,999.408,221.15,1079.974,304.359,0.9131,-1.727,40.518,12.318
492,16.416,788.738,309.703,935.618,457.762,0.9076,7.528,4.66,-6.68
492,16.416,1588.917,109.144,1629.998,150.313,0.6112,3.47,61.522,7.365
493,16.45,784.886,308.844,933.736,458.224,0.9086,8.774,3.238,-6.14
493,16.45,996.078,223.233,1075.187,304.658,0.9054,-0.094,45.212,10.391
493,16.45,1586.09,107.828,1628.096,149.636,0.7161,22.284,50.53,17.662
494,16.483,783.736,309.95,932.75,459.152,0.9079,10.761,3.388,-5.455
494,16.483,991.747,223.052,1073.656,306.13,0.8997,3.556,43.848,8.876
494,16.483,1585.471,107.451,1628.184,150.064,0.7644,28.8,46.755,22.486
495,16.516,781.811,310.019,931.098,459.37,0.9068,11.673,4.286,-5.915
495,16.516,990.697,225.139,1071.034,307.034,0.9013,3.371,44.193,9.248
495,16.516,1584.724,106.362,1628.492,150.047,0.7219,32.113,49.889,23.643
496,16.55,778.675,308.741,928.724,458.933,0.9092,10.425,5.952,-5.698
496,16.55,985.028,227.63,1066.202,310.715,0.9081,5.234,39.001,11.021
496,16.55,1584.62,103.07,1628.091,146.314,0.7115,28.869,58.464,19.353
497,16.583,776.037,308.364,925.516,457.969,0.912,9.307,5.994,-4.522
497,16.583,979.792,231.854,1060.614,314.228,0.9017,3.471,41.577,11.632
497,16.583,1583.285,101.482,1628.057,145.345,0.7955,20.391,19.784,12.144
498,16.617,975.135,235.608,1055.071,318.489,0.9153,-3.409,42.174,13.129
498,16.617,773.409,307.815,924.097,458.708,0.9125,8.825,5.83,-3.537
498,16.617,1582.765,101.218,1627.266,144.549,0.7676,27.01,26.233,21.811
499,16.65,769.798,307.84,920.566,458.374,0.9137,8.777,3.856,-3.549
499,16.65,970.096,239.137,1047.457,320.025,0.9083,-6.327,43.834,14.071
499,16.65,1579.961,100.912,1625.767,145.07,0.6121,33.785,28.696,28.475
500,16.683,764.486,306.669,916.443,459.507,0.9059,8.309,3.506,-5.239
500,16.683,957.881,241.355,1035.715,323.196,0.8996,-5.366,33.337,12.573
500,16.683,1580.505,101.289,1624.25,145.391,0.4501,32.248,38.802,25.652
501,16.717,955.947,241.099,1034.008,323.059,0.9095,-6.368,37.492,14.035
501,16.717,763.124,306.561,915.463,459.575,0.9081,8.721,3.594,-5.415
501,16.717,1578.956,101.158,1623.588,146.009,0.3547,31.104,41.808,17.165
502,16.75,952.931,240.135,1030.999,322.388,0.9126,-6.235,35.693,15.641
502,16.75,762.241,307.339,914.285,460.071,0.908,8.557,2.935,-6.302
503,16.783,947.751,238.009,1026.606,321.409,0.9144,-8.352,32.14,14.658
503,16.783,759.816,307.647,912.623,460.73,0.9074,10.609,1.093,-5.271
503,16.783,1576.972,101.665,1623.098,148.699,0.3991,39.114,-6.75,9.269
504,16.817,757.148,308.247,909.093,460.077,0.9089,10.799,-0.499,-5.539
504,16.817,940.389,235.372,1020.925,319.833,0.9048,-6.213,38.446,12.426
504,16.817,1576.252,101.86,1623.726,150.332,0.5646,30.712,16.424,19.425
505,16.85,935.896,235.159,1016.489,319.898,0.9196,-9.112,32.066,13.99
505,16.85,756.265,309.306,906.391,459.739,0.9102,11.359,-0.29,-5.517
505,16.85,1576.443,101.17,1623.126,149.188,0.5424,23.509,12.312,27.542
506,16.884,755.508,309.134,905.539,459.74,0.9108,10.83,0.197,-5.998
506,16.884,933.826,235.321,1014.036,318.738,0.9052,-10.426,36.513,11.617
506,16.884,1578.803,101.918,1624.448,147.341,0.6062,17.86,11.811,22.891
507,16.917,753.534,309.068,903.843,460.005,0.9134,12.093,-1.157,-5.642
507,16.917,929.313,236.002,1011.12,320.901,0.9054,-7.47,38.61,11.079
507,16.917,1872.368,96.825,1917.864,141.339,0.5642,-2.726,154.809,0.212
508,16.95,751.497,307.738,904.189,460.481,0.9133,13.274,-1.304,-5.216
508,16.95,922.249,239.306,1004.307,324.646,0.9048,-9.62,42.905,10.048
508,16.95,1872.727,95.103,1919.141,142.676,0.6535,-1.338,134.458,-1.21
508,16.95,1576.672,97.982,1623.177,148.165,0.5377,19.431,11.971,22.447
508,16.95,1624.621,94.585,1656.764,126.655,0.4375,9.794,92.527,3.359
509,16.984,750.878,307.438,904.086,460.562,0.9144,13.662,-0.915,-4.809
509,16.984,918.665,241.029,1001.821,326.814,0.9046,-5.023,42.143,10.541
509,16.984,1872.238,94.734,1919.293,143.838,0.6023,-3.128,145.688,-1.559
509,16.984,1576.565,98.515,1622.508,148.271,0.5996,23.747,9.953,21.532
510,17.017,750.411,307.369,903.098,459.782,0.9148,12.918,-1.109,-5.089
510,17.017,913.171,244.254,997.439,331.61,0.9118,-4.775,40.102,10.711
510,17.017,1872.24,95.473,1919.18,144.133,0.4385,-2.405,-147.217,-0.724
510,17.017,1573.752,97.276,1621.774,147.961,0.3898,22.087,13.595,15.821
511,17.05,750.663,308.13,902.177,459.511,0.9167,12.135,-0.752,-5.478
511,17.05,903.007,252.76,986.757,339.939,0.9106,-4.694,43.965,14.524
511,17.05,1572.6,98.23,1619.817,145.148,0.684,19.693,23.313,25.449
